tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-26 19:54:51	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.3	214.7		g	24.1	6.99e-08	8	1	7.87e-10	4.64e-10	1.37e-09	u	273	0	0	0.00	-90.00	473.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-09-28 19:46:28	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.9	218.0		g	24.2	6.66e-08	9	1	1.33e-09	1.09e-09	1.36e-09	u	273	0	0	0.00	-90.00	498.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-01 12:05:11	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.1	215.5		g	23.6	6.43e-08	10	1	3.58e-10	3.91e-10	1.10e-09	u	273	0	0	0.00	-90.00	523.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-05 18:57:20	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.8	214.6		g	23.7	6.04e-08	11	1	1.14e-09	1.23e-09	9.55e-10	u	273	0	0	0.00	-90.00	548.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-06 02:32:28	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	214.5		g	23.3	5.52e-08	12	1	8.29e-10	7.66e-10	8.26e-10	u	273	0	0	0.00	-90.00	573.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-06 07:07:32	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.0	214.4		g	23.1	4.82e-08	13	1	1.20e-09	8.94e-10	8.59e-10	u	273	0	0	0.00	-90.00	598.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-06 12:53:29	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	218.1		g	23.9	4.00e-08	14	1	6.23e-10	2.43e-10	7.76e-10	u	273	0	0	0.00	-90.00	623.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-08 13:28:33	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.6	219.4		g	24.3	3.31e-08	15	1	1.05e-09	1.57e-09	8.72e-10	u	273	0	0	0.00	-90.00	648.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-10 16:31:23	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.7	220.0		g	24.2	2.86e-08	16	1	8.00e-10	9.98e-10	4.85e-10	u	273	0	0	0.00	-90.00	673.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-13 11:19:08	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.1	215.1		g	23.2	2.45e-08	17	1	9.34e-10	1.49e-09	3.86e-10	u	273	0	0	0.00	-90.00	698.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-13 17:00:17	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.6	216.8		g	23.9	2.10e-08	18	1	6.56e-10	1.11e-09	4.12e-10	u	273	0	0	0.00	-90.00	723.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-16 18:45:35	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.1	217.6		g	23.5	1.70e-08	19	1	4.98e-10	7.78e-10	2.56e-10	u	273	0	0	0.00	-90.00	748.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-19 18:37:09	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	209.5		g	23.6	1.28e-08	20	1	2.54e-10	2.11e-10	2.00e-10	u	273	0	0	0.00	-90.00	773.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-20 13:38:19	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.6	203.1		g	25.6	1.02e-08	21	1	2.04e-10	1.67e-10	1.82e-10	u	273	0	0	0.00	-90.00	798.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-26 14:35:05	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.1	171.3		g	32.7	5.20e-09	22	1	8.21e-11	3.78e-10	3.28e-11	u	273	0	0	0.00	-90.00	823.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-29 11:00:05	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	1.9	184.9	average of multiple measurements	g	-6.8	6.018e-09	23	2.0	3.72e-10	2.36e-10	1.22e-10	u	273	0	0	0.00	-90.00	833.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-29 16:58:53	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.4	187.2		g	25.3	5.73e-09	24	1	1.28e-10	2.02e-10	1.67e-10	u	273	0	0	0.00	-90.00	843.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-31 12:30:59	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.8	181.8		g	33.3	3.04e-09	25	1	7.94e-11	2.98e-10	7.83e-11	u	273	0	0	0.00	-90.00	848.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-10-31 19:35:22	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.2	192.3		g	-12.6	2.93e-09	26	1	7.78e-11	2.47e-10	1.04e-10	u	273	0	0	0.00	-90.00	850.0
This study	unknown	PI47-7a	PI47-7a	PI47-7a	PI47-7a:LP-DIR-T	hargrave 2015-11-05 13:23:06	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	1.9	220.3	average of multiple measurements	g	37.9	1.170e-09	27	2.0	5.78e-11	1.71e-10	6.20e-11	u	273	0	0	0.00	-90.00	852.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-16 18:31:04	LT-NO:LP-DIR-T	pmagpy-3.8.9-2	1.0	224.0		g	58.5	1.11e-07	1	1	1.68e-09	1.17e-09	8.79e-10	u	273	0	0	0.00	-90.00	273
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-19 18:41:34	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.1	223.7		g	58.6	1.10e-07	2	1	1.81e-09	1.07e-09	5.53e-10	u	273	0	0	0.00	-90.00	323.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-21 22:24:26	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.1	221.8		g	58.9	1.07e-07	3	1	1.75e-09	1.04e-09	4.12e-10	u	273	0	0	0.00	-90.00	348.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-24 09:58:28	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.9	222.7		g	58.4	1.02e-07	4	1	9.08e-10	1.27e-09	4.98e-10	u	273	0	0	0.00	-90.00	373.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-24 15:52:02	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.3	229.8		g	56.5	9.33e-08	5	1	3.57e-09	1.32e-09	4.75e-10	u	273	0	0	0.00	-90.00	398.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-25 12:35:07	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.6	233.8		g	54.8	8.56e-08	6	1	3.39e-09	1.81e-09	4.16e-10	u	273	0	0	0.00	-90.00	423.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-26 13:59:27	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	0.9	237.4		g	53.4	7.92e-08	7	1	1.21e-09	5.54e-10	4.06e-10	u	273	0	0	0.00	-90.00	448.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-26 19:56:24	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.8	238.7		g	53.0	7.60e-08	8	1	2.16e-09	9.38e-10	3.79e-10	u	273	0	0	0.00	-90.00	473.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-09-28 19:48:03	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.8	242.6		g	52.3	7.21e-08	9	1	2.14e-09	7.70e-10	5.84e-10	u	273	0	0	0.00	-90.00	498.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-01 12:06:43	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.3	241.5		g	52.2	6.90e-08	10	1	2.62e-09	9.67e-10	6.48e-10	u	273	0	0	0.00	-90.00	523.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-05 18:58:52	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.0	243.0		g	51.8	6.21e-08	11	1	2.17e-09	6.76e-10	5.02e-10	u	273	0	0	0.00	-90.00	548.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-06 02:33:59	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.4	245.7		g	50.9	5.39e-08	12	1	2.14e-09	8.03e-10	4.23e-10	u	273	0	0	0.00	-90.00	573.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-06 07:09:04	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.9	247.3		g	51.1	4.70e-08	13	1	2.22e-09	9.50e-10	3.53e-10	u	273	0	0	0.00	-90.00	598.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-06 12:55:01	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.8	246.7		g	50.1	4.13e-08	14	1	1.85e-09	8.16e-10	2.42e-10	u	273	0	0	0.00	-90.00	623.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-08 13:30:09	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.5	250.2		g	50.2	3.58e-08	15	1	3.19e-09	1.20e-09	3.10e-10	u	273	0	0	0.00	-90.00	648.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-10 16:32:55	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.0	253.3		g	51.0	3.07e-08	16	1	1.45e-09	6.49e-10	2.38e-10	u	273	0	0	0.00	-90.00	673.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-13 11:20:40	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.9	258.5		g	52.8	2.54e-08	17	1	2.13e-09	5.09e-10	1.38e-10	u	273	0	0	0.00	-90.00	698.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-13 17:01:48	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.5	260.5		g	52.5	2.13e-08	18	1	2.01e-09	3.94e-10	1.68e-10	u	273	0	0	0.00	-90.00	723.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-16 18:47:06	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.8	265.3		g	52.1	1.69e-08	19	1	1.70e-09	2.81e-10	1.85e-10	u	273	0	0	0.00	-90.00	748.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-19 18:38:40	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.5	278.9		g	53.3	1.34e-08	20	1	1.02e-09	1.48e-10	2.65e-10	u	273	0	0	0.00	-90.00	773.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-20 13:39:51	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.6	286.7		g	59.9	8.80e-09	21	1	6.56e-10	7.34e-11	2.90e-10	u	273	0	0	0.00	-90.00	798.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-26 14:36:37	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.5	291.1		g	55.1	6.21e-09	22	1	2.60e-10	1.12e-10	3.01e-10	u	273	0	0	0.00	-90.00	823.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-29 11:01:40	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	2.2	255.8	average of multiple measurements	g	48.7	6.882e-09	23	2.0	2.43e-10	3.10e-10	2.12e-10	u	273	0	0	0.00	-90.00	833.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-29 17:00:24	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.9	258.3		g	36.6	5.25e-09	24	1	9.55e-11	2.50e-10	1.29e-10	u	273	0	0	0.00	-90.00	843.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-31 12:32:30	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.3	314.3		g	71.3	2.12e-09	25	1	3.59e-11	1.62e-10	1.43e-10	u	273	0	0	0.00	-90.00	848.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-10-31 19:36:54	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	6.6	258.3		g	71.3	2.14e-09	26	1	7.71e-11	2.24e-10	7.47e-11	u	273	0	0	0.00	-90.00	850.0
This study	unknown	PI47-8a	PI47-8a	PI47-8a	PI47-8a:LP-DIR-T	hargrave 2015-11-05 12:17:42	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	6.2	319.7		g	54.1	1.89e-09	27	1	4.17e-11	1.74e-10	1.11e-10	u	273	0	0	0.00	-90.00	852.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-16 18:32:38	LT-NO:LP-DIR-T	pmagpy-3.8.9-2	1.7	205.8		g	48.5	8.81e-08	1	1	7.43e-10	2.17e-09	1.24e-09	u	273	0	0	0.00	-90.00	273
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-19 18:43:09	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	205.5		g	49.1	8.74e-08	2	1	1.05e-09	1.53e-09	1.17e-09	u	273	0	0	0.00	-90.00	323.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-21 22:26:07	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.6	207.6		g	49.0	8.53e-08	3	1	7.32e-10	1.93e-09	1.10e-09	u	273	0	0	0.00	-90.00	348.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-24 10:00:09	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.9	209.2		g	47.9	8.18e-08	4	1	5.06e-10	2.50e-09	1.10e-09	u	273	0	0	0.00	-90.00	373.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-24 15:53:38	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.1	207.9		g	45.9	7.49e-08	5	1	4.81e-10	9.08e-10	1.01e-09	u	273	0	0	0.00	-90.00	398.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-25 12:36:42	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	211.6		g	44.1	7.01e-08	6	1	4.83e-10	1.18e-09	1.16e-09	u	273	0	0	0.00	-90.00	423.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-26 14:01:11	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.4	217.4		g	42.8	6.55e-08	7	1	9.45e-10	6.67e-10	1.04e-09	u	273	0	0	0.00	-90.00	448.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-26 19:58:01	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.5	215.0		g	42.1	6.33e-08	8	1	1.18e-09	7.38e-10	8.75e-10	u	273	0	0	0.00	-90.00	473.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-09-28 19:49:38	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.9	218.7		g	41.4	6.05e-08	9	1	1.63e-09	2.41e-09	1.01e-09	u	273	0	0	0.00	-90.00	498.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-01 12:08:19	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.3	215.7		g	40.8	5.88e-08	10	1	8.56e-10	4.20e-10	1.01e-09	u	273	0	0	0.00	-90.00	523.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-05 19:00:28	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.9	219.0		g	39.8	5.35e-08	11	1	1.21e-09	2.35e-09	8.16e-10	u	273	0	0	0.00	-90.00	548.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-06 02:35:35	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.2	219.0		g	39.4	4.88e-08	12	1	4.47e-10	6.37e-10	7.40e-10	u	273	0	0	0.00	-90.00	573.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-06 07:10:40	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.9	222.1		g	38.5	4.37e-08	13	1	4.54e-10	1.22e-09	7.50e-10	u	273	0	0	0.00	-90.00	598.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-06 12:56:37	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	1.3	218.4		g	38.1	3.93e-08	14	1	5.48e-10	2.25e-10	7.42e-10	u	273	0	0	0.00	-90.00	623.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-08 13:31:49	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.5	222.6		g	37.1	3.45e-08	15	1	1.40e-09	2.23e-09	8.18e-10	u	273	0	0	0.00	-90.00	648.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-10 16:34:30	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.3	222.8		g	36.7	3.03e-08	16	1	1.28e-09	1.81e-09	6.56e-10	u	273	0	0	0.00	-90.00	673.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-13 11:22:16	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	5.9	225.5		g	35.0	2.64e-08	17	1	1.82e-09	2.04e-09	5.22e-10	u	273	0	0	0.00	-90.00	698.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-13 17:03:23	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	4.7	229.8		g	33.5	2.32e-08	18	1	1.24e-09	1.35e-09	6.36e-10	u	273	0	0	0.00	-90.00	723.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-16 18:48:40	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.5	226.6		g	33.7	1.89e-08	19	1	9.38e-10	7.39e-10	2.04e-10	u	273	0	0	0.00	-90.00	748.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-19 18:40:14	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.2	228.3		g	34.7	1.66e-08	20	1	5.76e-10	6.36e-10	4.11e-10	u	273	0	0	0.00	-90.00	773.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-20 13:41:28	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.9	232.8		g	35.3	1.12e-08	21	1	4.02e-10	3.22e-10	3.34e-10	u	273	0	0	0.00	-90.00	798.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-26 14:38:13	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.8	247.0		g	33.5	6.50e-09	22	1	2.26e-10	2.14e-10	9.50e-11	u	273	0	0	0.00	-90.00	823.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-29 11:03:16	LT-T-Z:DE-VM:LP-DIR-T	pmagpy-3.8.9-2	1.6	229.9	average of multiple measurements	g	37.0	4.959e-09	23	2.0	2.25e-10	5.60e-11	7.85e-11	u	273	0	0	0.00	-90.00	833.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-29 17:02:00	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.5	247.1		g	54.9	3.07e-09	24	1	1.17e-10	1.28e-10	7.36e-11	u	273	0	0	0.00	-90.00	843.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-31 12:34:06	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	3.9	250.9		g	63.3	2.77e-09	25	1	9.93e-11	1.40e-10	8.99e-11	u	273	0	0	0.00	-90.00	848.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-10-31 19:38:29	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.3	245.0		g	57.7	3.34e-09	26	1	8.56e-11	8.69e-11	8.00e-11	u	273	0	0	0.00	-90.00	850.0
This study	unknown	PI47-9a	PI47-9a	PI47-9a	PI47-9a:LP-DIR-T	hargrave 2015-11-05 12:19:18	LT-T-Z:LP-DIR-T	pmagpy-3.8.9-2	2.5	231.5		g	56.1	2.66e-09	27	1	5.79e-11	6.40e-11	9.64e-11	u	273	0	0	0.00	-90.00	852.0
